arousalScore,trueArousal
-0.3204,3.0000
-0.1723,3.0000
0.8406,5.0000
0.8563,3.5000
0.1705,3.0000
0.1627,3.0000
-0.3216,3.0000
0.4723,3.0000
0.8713,4.0000
0.9860,4.0000
0.9058,3.5000
-0.8258,3.0000
0.6631,4.0000
0.9209,4.0000
0.0623,3.0000
0.5374,4.0000
-0.5846,2.5000
0.2332,3.5000
-0.6412,3.0000
0.4663,4.0000
0.3547,2.5000
0.1586,3.5000
-0.2699,2.5000
0.2191,3.5000
0.3670,2.5000
-0.0308,4.5000
-0.2187,2.0000
0.9412,4.5000
0.0017,2.5000
0.4223,4.0000
0.3257,4.0000
0.4575,3.5000
0.3441,3.5000
-0.7834,3.0000
-0.7006,2.5000
0.2320,3.0000
-0.3004,3.0000
0.7242,3.5000
-0.3604,2.5000
0.4925,4.0000
-0.7222,2.5000
-0.0490,2.5000
-0.0742,2.5000
-0.5541,2.0000
-0.2791,3.5000
-0.4254,3.5000
-0.0972,3.0000
-0.4552,2.5000
-0.1482,2.5000
-0.0099,3.5000
0.0316,3.0000
-0.1859,2.5000
0.9500,4.0000
0.1253,3.0000
0.3362,4.0000
0.2679,3.0000
-0.5329,3.0000
-0.4207,3.0000
0.8293,3.5000
0.7545,4.0000
-0.6285,3.0000
0.4818,4.0000
0.3870,4.0000
0.6543,2.5000
-0.4143,2.0000
0.8164,4.0000
0.2833,3.5000
-0.5966,2.5000
0.2071,4.5000
-0.4206,1.5000
0.3681,2.5000
-0.8515,2.0000
0.8847,3.0000
0.3466,4.0000
0.8110,5.0000
-0.0926,2.0000
0.3711,4.0000
0.9282,4.5000
0.8174,5.0000
0.8239,4.0000
0.8216,4.0000
0.3396,3.0000
-0.4189,2.0000
0.6822,4.0000
0.8300,4.0000
-0.3128,3.0000
-0.1316,3.0000
-0.2826,3.0000
0.5394,4.0000
-0.5016,2.0000
0.5527,4.0000
-0.5904,1.5000
0.7001,4.0000
0.5159,3.5000
0.9007,4.0000
-0.8632,3.5000
0.4925,4.0000
-0.4868,2.5000
0.5181,4.0000
0.5917,4.0000
0.7555,4.0000
0.5332,4.0000
0.7716,4.0000
-0.9219,2.0000
0.8720,4.0000
0.6435,4.0000
0.6816,4.5000
0.1391,3.5000
-0.1669,2.5000
0.1408,2.5000
-0.2469,2.0000
-0.4748,2.0000
-0.6762,2.0000
0.0873,3.0000
0.1560,4.5000
0.1514,3.5000
-0.2979,3.0000
0.1981,4.5000
-0.3463,2.5000
0.5678,3.5000
-0.3652,3.0000
-0.0514,3.5000
-0.3584,2.5000
-0.0040,3.5000
-0.2177,3.5000
-0.0502,3.0000
0.0150,3.5000
-0.1922,3.0000
0.0206,3.5000
-0.6917,2.0000
-0.2222,3.5000
-0.5110,2.0000
-0.6545,2.0000
-0.0320,2.5000
0.0716,2.5000
-0.1691,2.5000
0.2423,3.0000
0.2010,4.0000
-0.1399,4.0000
0.5069,3.5000
0.5374,4.5000
-0.2720,2.5000
0.1410,3.0000
-0.7974,2.0000
-0.5811,3.0000
-0.6612,2.0000
-0.2076,3.0000
-0.3580,4.0000
0.6103,4.5000
0.7931,4.0000
-0.3107,2.5000
-0.6389,2.0000
-0.0796,4.0000
0.6864,4.0000
0.0932,2.5000
-0.4979,2.0000
0.1650,2.5000
0.2531,4.5000
-0.1907,3.0000
-0.0052,3.5000
0.1659,3.0000
0.0634,3.0000
0.7852,4.0000
0.2112,4.0000
0.2966,3.5000
-0.4848,2.0000
-0.2582,4.0000
0.2726,4.5000
0.8404,4.5000
0.0644,2.0000
0.1601,2.5000
